position_id,Firm,Position,Category,Location,Type,Priority,Application Requirements,Applied On,CV Version,Cohort Requirement,Cover Letter Required,Deadline,Division / Desk,Info,Next Step,Next Step Date,Notes,Online Tests,Opens (est.),Portal Link,Profile Fit,Referral / Contact,Status,Test Prep,Visa Sponsorship,notion_page_id,notion_url,last_edited_time
pos_9d70452794,Fulcrum Asset Management,Fulcrum Asset Management — Quant Researcher / Graduate 2027,Systematic / Quant Fund,London,Graduate,Tier 3,,,,,no,,,,,,"RE-CHECKED 2026-09-14 — NOT ELIGIBLE / STILL NOT OPEN. Old Portal Link (fulcrumasset.com/careers/) was DEAD (404); corrected to https://www.fulcrumasset.com/global/en/careers/ (individual jobs live at /careers/<slug>/). Three live roles today: Quantitative Analyst, PM Implementation Analyst (2-5 yrs experience) and Fund Accounting Manager — all London. The Quantitative Analyst req (https://fulcrumasset.com/careers/quantitative-analyst/) is an IMMEDIATE-START permanent hire with no 2027 cohort, and is heavily data/tooling/automation-oriented rather than research. Fulcrum runs no graduate programme or campus intake. ACTION: downgrade expectations — treat as speculative/experienced-hire route only. || Seeded 2026-07-17 (Europe-wide expansion). FIRM: Fulcrum Asset Management (not in Firm dropdown). Systematic macro / multi-asset, London. Scan to verify live European quant early-careers postings.",,TBC — no 2027 graduate intake; experienced-hire roles only,https://www.fulcrumasset.com/global/en/careers/,Good,,Not Yet Open,,,3a01d664-3333-818e-86f1-fccadc2b5181,https://app.notion.com/p/Fulcrum-Asset-Management-Quant-Researcher-Graduate-2027-3a01d6643333818e86f1fccadc2b5181,2026-09-18T10:28:00.000Z
pos_d8430911a4,G-Research,G-Research — Quant Research Internship 2027 (rolling),Systematic / Quant Fund,London,Summer,Tier 1,,,,,no,,,,,,"OPENED 2026-07-29 — Quant Research Internship live on G-Research careers site (London); rolling/evergreen listing, no fixed published deadline. Complementary Summer row created alongside existing Graduate row (which remains Not Yet Open pending Aug grad-cycle launch). Confirmed live on gresearch.com/vacancies.",,Open now,https://www.gresearch.com/vacancies/quant-research-internship/,Strong,,Open - Not Applied,,,3ac1d664-3333-81b6-9802-c3100ac579e1,https://app.notion.com/p/G-Research-Quant-Research-Internship-2027-rolling-3ac1d664333381b69802c3100ac579e1,2026-09-18T10:28:00.000Z
pos_07ec0bbe16,G-Research,Graduate Quant Researcher 2027,Systematic / Quant Fund,London,Graduate,Tier 1,,,,Final year / recent graduates OK,no,,,,,,"OPENED 2026-09-03 — G-Research req R2269 'Quantitative Researcher – Postgraduate', London, posted 03 Sep 2026 on gresearch.com/vacancies. Graduate-entry quant research track for MSc/PhD finishers; rolling, no published deadline.",,Open now,https://www.gresearch.com/vacancies/quantitative-researcher-postgraduate/,Strong,,Open - Not Applied,,,39e1d664-3333-811e-adc4-f2a3df7af4ff,https://app.notion.com/p/Graduate-Quant-Researcher-2027-39e1d6643333811eadc4f2a3df7af4ff,2026-09-18T15:11:00.000Z
pos_efe12781a7,G-Research,Quantitative Research Internship 2027,Systematic / Quant Fund,London,Summer,Tier 1,,,,Final year / recent graduates OK,no,,Quantitative Research,,Monitor portal,,"OPENED 2026-07-27 — Quant Research Internship now LIVE on gresearch.com (London), Apply Now → Workday req R3691. 10-wk summer research programme, penultimate/final-year Masters/PhD, heavy maths/stats screening; rolling (no published deadline). EU route confirmed. | 2026 internships closed; 2027 Summer Research Programme was register-interest only as of 2 Jul 2026 — now open.",G-Research online maths test + coding assessment,Sep 2026 (expected),https://www.gresearch.com/vacancies/quant-research-internship/,Strong,,Open - Not Applied,,,3911d664-3333-81a7-b8a3-c935c2794758,https://app.notion.com/p/Quantitative-Research-Internship-2027-3911d664333381a7b8a3c935c2794758,2026-09-18T15:10:00.000Z
pos_c97022458f,GAM Systematic,Graduate Quant Researcher 2027,Systematic / Quant Fund,Cambridge (UK),Graduate,Tier 3,,,,,no,,,,,,Auto-added 2026-07-15 for graduate-role coverage. Daily scan will check for live European graduate / campus-full-time postings.,,TBC (grad cycle),https://www.gam.com/en/careers,Good,,Not Yet Open,,,39e1d664-3333-81e9-86ba-def8f0ab8012,https://app.notion.com/p/Graduate-Quant-Researcher-2027-39e1d664333381e986badef8f0ab8012,2026-09-18T10:29:00.000Z
pos_5437276360,GAM Systematic,Quant Research Internship 2027,Systematic / Quant Fund,Cambridge (UK),Summer,Tier 3,,,,,no,,Systematic Research,,Monitor portal,,Cambridge systematic fund (ex-Cantab). Recruits mathematicians/statisticians/CS graduates & post-grads directly; no formal structured internship programme found — speculative/direct application. EU presence confirmed.,Coding + maths/statistics assessment,Rolling / direct application,https://www.gam.com/en/careers,Good,,Not Yet Open,,,3911d664-3333-81d6-9a01-f41bc45dd912,https://app.notion.com/p/Quant-Research-Internship-2027-3911d664333381d69a01f41bc45dd912,2026-09-18T10:30:00.000Z
pos_40ba6a26c8,GSA Capital,GSA Capital — Quant Researcher / Graduate 2027,Systematic / Quant Fund,London,Graduate,Tier 2,,,,,no,,,,,,"OPENED 2026-08-24 — GSA Capital 'Quantitative Researcher' full-time req confirmed LIVE on gsacapital.com/join-us (Greenhouse token 8119016002), London. Evergreen/rolling req rather than a dated 2027 cohort; no minimum-experience bar stated, asks for 'outstanding academic credentials' — applicable as a graduate application. Rolling, no published deadline; GSA advises applying by end of March if visa sponsorship is needed. NOTE: GSA also has a live 'Quantitative Researcher - Intern' (Greenhouse token 8570661002) but it requires PENULTIMATE year of study, so Piyush is not eligible for the internship. || Added 2026-07-17 (Trackr gap check). London systematic quant hedge fund (ex-Deutsche Bank). Hires quant researchers/analysts.",,Open now,https://www.gsacapital.com/join-us,Good,,Open - Not Applied,,,3a01d664-3333-8137-985e-c48634e0867a,https://app.notion.com/p/GSA-Capital-Quant-Researcher-Graduate-2027-3a01d66433338137985ec48634e0867a,2026-09-18T10:28:00.000Z
pos_07592915c3,Glencore,Commercial Graduate Programme — Switzerland (Baar),Commodities,Zug (Baar),Graduate,Tier 3,,,,Right-to-work restriction (see Info),yes,2026-09-30,Commodities Trading / Marketing,Requires Swiss work permit or CH/EU passport. Deadline 30 Sep 2026.,Monitor portal,,"OPENED 2026-09-10 — Glencore Commercial Graduate Programme, Baar (Zug), Switzerland. Posted title is 'Commercial' not 'Marketing'. Bachelor's/Master's (STEM, Finance, Economics), currently enrolled or recently graduated, available to start in 2027. Requires Swiss work permit or CH/EU passport. DEADLINE 30 Sep 2026.",Numerical/verbal reasoning + assessments,Open now,https://glencorecorp.wd3.myworkdayjobs.com/External/job/Baar/Commercial-Graduate-Programme---Switzerland_R200001654,Moderate,,Open - Not Applied,,No,3911d664-3333-8143-9ad3-ceae176b712c,https://app.notion.com/p/Commercial-Graduate-Programme-Switzerland-Baar-3911d664333381439ad3ceae176b712c,2026-09-18T10:50:00.000Z
pos_92ae4cb3e3,Goldman Sachs,Markets Graduate Analyst 2027,Bulge Bracket Markets,London,Graduate,Tier 1,,,,,no,,,,,,"CHECKED 2026-08-26 — NOT open in EMEA. GS's 2027 New Analyst Programme (full-time, 'for final year undergraduate and graduate students', summer 2027 start) is confirmed live, but every live 2027 New Analyst requisition on higher.gs.com is APEJ (Singapore/Mumbai). No 2027 New Analyst req for London or Paris in Global Banking & Markets / FICC & Equities / Quantitative Strategist; the 2026 London FICC & Equities req has expired. All live 2027 EMEA reqs are Summer Analyst (internship) only — see the GS Summer row, already Open. Recheck weekly: EMEA New Analyst reqs typically post after the summer cycle. || Auto-added 2026-07-15 for graduate-role coverage.",,"RE-CHECKED 2026-09-17 — STILL NOT OPEN for EMEA. New Analyst Programme page live (final-year, Summer 2027 start) but higher.gs.com campus board is JS-gated and no London Global Markets 2027 req could be verified. Recheck weekly.",https://www.goldmansachs.com/careers,Good,,Not Yet Open,,,39e1d664-3333-8156-ab5f-ca0e9c5782c4,https://app.notion.com/p/Markets-Graduate-Analyst-2027-39e1d66433338156ab5fca0e9c5782c4,2026-09-18T10:29:00.000Z
pos_3edd5edda2,Goldman Sachs,Summer Analyst 2027 - Global Banking & Markets,Bulge Bracket Markets,London,Summer,Tier 1,,,,Final year / recent graduates OK,no,,FICC / Equities,,Apply on opening day - rolling review,,"OPENED 2026-08-17 — VERIFIED on goldmansachs.com: '2027 Summer Analyst Programme' (EMEA) page now states 'Applications are now open.' 9-10 week internship, Summer 2027; London among listed locations; FICC and Equities (Sales & Trading) is an eligible division. Eligibility: penultimate OR final-year Bachelors/Masters — Piyush qualifies. Rolling review, no published deadline; up to 4 business/location combinations per cycle. Apply via higher.gs.com campus search. | CONFIRMED on GS EMEA site: 2027 Summer Analyst applications open 15 Aug 2026. Rolling basis - apply immediately. Penultimate/final year Bachelors or Masters eligible.",HireVue video + assessments; coding challenge for quant/QIS/strats,Open now,https://higher.gs.com/campus?LOCATION=Luxembourg|Stockholm|Dubai|Paris|Frankfurt|Munich|Milan|Amsterdam|The%20Hague|Warsaw|Madrid|Geneva|Zurich|Birmingham|London&page=1&search=Summer%20Analyst&sort=RELEVANCE,Good,Prof. Barthe network,Open - Not Applied,,,3911d664-3333-81da-ad57-c02d9221155c,https://app.notion.com/p/Summer-Analyst-2027-Global-Banking-Markets-3911d664333381daad57c02d9221155c,2026-09-18T15:10:00.000Z
pos_4e5e670ccb,Graviton Research Capital,Graviton Research Capital — Quantitative Researcher Internship 2027,Prop / Market Making,Amsterdam,Summer,Tier 3,,,,,no,,,,,,"DISCOVERED 2026-07-20 — New firm found by daily scan. Graviton Research Capital (GRC) is a Singapore-based quant algo trading firm that established a Research & Development arm in the Netherlands in 2026. Live Greenhouse posting confirmed: 'Quantitative Researcher Internship | Amsterdam', 2x roles working with a Senior Quantitative Researcher — BUT that posting is for a 10-week internship June–August 2026, i.e. the current cycle, NOT applicable to Piyush. Tracked as Not Yet Open pending the 2027 equivalent. Wants Maths/Stats/Econometrics/ML background, Linux, C++/Python; no prior markets knowledge required. Posting states successful interns are considered for future graduate and postgraduate positions.",,TBC — 2026 cycle posted ~mid-2026; expect 2027 posting mid-2027,https://job-boards.greenhouse.io/gravitonresearchcapital/jobs/8522512002,Good,,Not Yet Open,,,3a31d664-3333-817c-9042-f5dbb5ca2d79,https://app.notion.com/p/Graviton-Research-Capital-Quantitative-Researcher-Internship-2027-3a31d6643333817c9042f5dbb5ca2d79,2026-09-18T10:28:00.000Z
pos_0951f6a2b5,Gunvor,Graduate / Analyst Programme 2027,Commodities,Geneva,Graduate,Tier 3,,,,,yes,,Commodities Trading,,Monitor portal,,Energy trader; graduate roles posted per-position rather than a single programme window.,Numerical reasoning + interviews,Rolling,https://gunvorgroup.com/careers/,Moderate,,Not Yet Open,,,3911d664-3333-81fb-8378-d5c7ede604b1,https://app.notion.com/p/Graduate-Analyst-Programme-2027-3911d664333381fb8378d5c7ede604b1,2026-09-18T10:30:00.000Z
pos_e8048fc54f,HSBC,Global Markets Summer Internship 2027,Bulge Bracket Markets,Paris / London,Summer,Tier 3,,,,,no,,Global Markets,,Monitor portal,,Strong rates franchise; Paris markets desk exists.,Immersive online assessment + video interview,"RE-CHECKED 2026-09-17 — NOT OPEN for Europe. hsbc.com 'Find a programme' location filter currently offers only Hong Kong SAR, Mainland China, Singapore, Taiwan and USA — no UK/Europe entries among the live listings.",https://www.hsbc.com/careers/students-and-graduates,Good,,Not Yet Open,,,3911d664-3333-81cb-a463-c71471b0db40,https://app.notion.com/p/Global-Markets-Summer-Internship-2027-3911d664333381cba463c71471b0db40,2026-09-18T10:30:00.000Z
pos_d87414b089,HSBC,Markets Graduate Analyst 2027,Bulge Bracket Markets,Paris / London,Graduate,Tier 3,,,,,no,,,,,,Auto-added 2026-07-15 for graduate-role coverage. Daily scan will check for live European graduate / campus-full-time postings.,,"RE-CHECKED 2026-09-17 — NOT OPEN for Europe. hsbc.com 'Find a programme' location filter lists only HK, Mainland China, Singapore, Taiwan, USA; no UK/Europe graduate programme live.",https://www.hsbc.com/careers/students-and-graduates,Good,,Not Yet Open,,,39e1d664-3333-81cc-bda9-e716fb1f8462,https://app.notion.com/p/Markets-Graduate-Analyst-2027-39e1d664333381ccbda9e716fb1f8462,2026-09-18T10:29:00.000Z
pos_7f084ed6b6,Headlands Tech,"Headlands Tech — Quantitative Researcher, New Grad (London / Amsterdam)",Prop / Market Making,London,Graduate,Tier 3,,,,Final year / recent graduates OK,no,,,,,,"OPENED 2026-09-16 — VERIFIED live on Headlands' own Greenhouse board: 'Quantitative Researcher – New Grad', locations listed as Amsterdam; Chicago; London; New York (both London and Amsterdam in scope). Full-time new-grad QUANT RESEARCH role (signals + trading models for automated electronic strategies) — distinct from Headlands' separate C++/Java/FPGA engineering reqs, so on-target. Requirements: degree in a highly technical field, stats/ML, Python/C++/Java, demonstrable interest in systematic trading (internship preferred). Rolling — NO published deadline; the application form has a free-text start month/year field, so a June/Sept 2027 start can be specified. Firm asks candidates to apply to ONE role only. || Auto-added 2026-07-15 for graduate-role coverage. Daily scan will check for live European graduate / campus-full-time postings.",,Open now (rolling),https://job-boards.greenhouse.io/headlandstechnologiesllc/jobs/4227566009,Moderate,,Open - Not Applied,,,39e1d664-3333-8112-aa47-ec9595b968d1,https://app.notion.com/p/Headlands-Tech-Quantitative-Researcher-New-Grad-London-Amsterdam-39e1d66433338112aa47ec9595b968d1,2026-09-18T15:11:00.000Z
pos_77f7d51d36,Headlands Tech,Quant / Dev Internship 2027,Prop / Market Making,London,Summer,Tier 3,,,,,no,,Algo / Quant,,Monitor portal,,"CAVEAT ON FIT: Headlands' only EU early-careers route is a London 'Research Developer (New Grad)' — systematic-trading research but heavily coding (Java/C++/Python), so it leans quant-dev rather than pure quant research/trading. Currently LIVE and rolling; confirm 2027-grad eligibility. Consider lower priority given your focus away from programming-heavy roles. Found 2 Jul 2026.",Coding (C++) + quant/systems assessment,Rolling,https://job-boards.greenhouse.io/headlandstechnologiesllc/jobs/4227566009,Moderate,,Open - Not Applied,,,3911d664-3333-81ef-8a11-c6badbdd68e2,https://app.notion.com/p/Quant-Dev-Internship-2027-3911d664333381ef8a11c6badbdd68e2,2026-09-18T10:30:00.000Z
pos_50b60ee353,Hudson River Trading,Algorithm Developer (Quant Research & Trading) — 2027 Grads (London),Prop / Market Making,London,Graduate,Tier 1,,,,,no,,,,,,"OPENED 2026-08-26 — HRT's full-time graduate quant research/trading role for the 2027 class is LIVE. Job ID 569, Strategy Development, locations listed London | New York | Singapore. Verbatim eligibility: 'full-time undergraduate or masters student in a quantitative discipline ... eligible for full-time roles in 2027' — Piyush IS eligible. No published deadline (rolling); page last modified 25 Aug 2026. Apply from the canonical job page (ATS button is JS-rendered). Note this is HRT's 'Algorithm Developer' title but it is their quant research & trading track, not pure infrastructure engineering. || Auto-added 2026-07-15 for graduate-role coverage. Daily scan will check for live European graduate / campus-full-time postings.",,Open now,https://www.hudsonrivertrading.com/hrt-job/algorithm-developer-quant-researcher-2027-grads/,Good,,Open - Not Applied,,,39e1d664-3333-81de-9d80-d94ab2f5e251,https://app.notion.com/p/Algorithm-Developer-Quant-Research-Trading-2027-Grads-London-39e1d664333381de9d80d94ab2f5e251,2026-09-18T10:29:00.000Z
pos_818cd931be,Hudson River Trading,Quantitative Internship 2027,Prop / Market Making,London,Summer,Tier 1,,,,Final year / recent graduates OK,no,,Algo Development / Quant,,Monitor portal,,"OPENED 2026-08-04 — HRT Algorithm Development (Quant Research & Trading) Internship – Summer 2027 now LIVE (Job ID 563), locations London | New York | Singapore (London = EU-eligible). Rotate across high/mid-freq trading + ML teams; Python/C++, quant research track (not the SWE intern). Rolling review, no published deadline; apply to ONE HRT role only. Algo Developer and Quant Researcher intern tracks in London. Opens early (Aug).",Coding (HackerRank) + maths/probability assessment,Aug 2026 (expected),https://www.hudsonrivertrading.com/hrt-job/algorithm-development-quant-research-internship-summer-2027/,Good,,Open - Not Applied,,,3911d664-3333-8139-a5aa-ecacad777f6d,https://app.notion.com/p/Quantitative-Internship-2027-3911d66433338139a5aaecacad777f6d,2026-09-18T15:11:00.000Z
